Macrotrends Data Download

Euro British Pound Exchange Rate (EUR GBP) - Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2020-03-13,0.9080
2020-03-14,0.9083
2020-03-16,0.9106
2020-03-17,0.9120
2020-03-18,0.9392
2020-03-19,0.9315
2020-03-20,0.9238
2020-03-21,0.9239
2020-03-23,0.9298
2020-03-24,0.9170
2020-03-25,0.9202
2020-03-26,0.9079
2020-03-27,0.8966
2020-03-28,0.8967
2020-03-30,0.8905
2020-03-31,0.8891
2020-04-01,0.8834
2020-04-02,0.8753
2020-04-03,0.8805
2020-04-04,0.8806
2020-04-06,0.8837
2020-04-07,0.8824
2020-04-08,0.8766
2020-04-09,0.8774
2020-04-10,0.8784
2020-04-11,0.8786
2020-04-13,0.8722
2020-04-14,0.8701
2020-04-15,0.8707
2020-04-16,0.8703
2020-04-17,0.8692
2020-04-18,0.8692
2020-04-20,0.8732
2020-04-21,0.8827
2020-04-22,0.8773
2020-04-23,0.8726
2020-04-24,0.8755
2020-04-25,0.8752
2020-04-27,0.8715
2020-04-28,0.8713
2020-04-29,0.8719
2020-04-30,0.8698
2020-05-01,0.8873
2020-05-02,0.8874
2020-05-04,0.8763
2020-05-05,0.8711
2020-05-06,0.8755
2020-05-07,0.8761
2020-05-08,0.8841
2020-05-09,0.8843
2020-05-11,0.8763
2020-05-12,0.8848
2020-05-13,0.8843
2020-05-14,0.8836
2020-05-15,0.8940
2020-05-16,0.8941
2020-05-18,0.8948
2020-05-19,0.8918
2020-05-20,0.8972
2020-05-21,0.8959
2020-05-22,0.8960
2020-05-23,0.8963
2020-05-25,0.8938
2020-05-26,0.8904
2020-05-27,0.8980
2020-05-28,0.8990
2020-05-29,0.8996
2020-05-30,0.8997
2020-06-01,0.8916
2020-06-02,0.8904
2020-06-03,0.8932
2020-06-04,0.8998
2020-06-05,0.8914
2020-06-06,0.8915
2020-06-08,0.8869
2020-06-09,0.8907
2020-06-10,0.8929
2020-06-11,0.8975
2020-06-12,0.8974
2020-06-13,0.8972
2020-06-15,0.8974
2020-06-16,0.8960
2020-06-17,0.8953
2020-06-18,0.9020
2020-06-19,0.9053
2020-06-20,0.9051
2020-06-22,0.9025
2020-06-23,0.9035
2020-06-24,0.9064
2020-06-25,0.9034
2020-06-26,0.9092
2020-06-27,0.9092
2020-06-29,0.9137
2020-06-30,0.9065
2020-07-01,0.9019
2020-07-02,0.9014
2020-07-03,0.9009
2020-07-04,0.9008
2020-07-06,0.9053
2020-07-07,0.8991
2020-07-08,0.8987
2020-07-09,0.8953
2020-07-10,0.8948
2020-07-11,0.8948
2020-07-13,0.9035
2020-07-14,0.9075
2020-07-15,0.9064
2020-07-16,0.9068
2020-07-17,0.9094
2020-07-18,0.9095
2020-07-20,0.9042
2020-07-21,0.9057
2020-07-22,0.9086
2020-07-23,0.9106
2020-07-24,0.9109
2020-07-25,0.9112
2020-07-27,0.9125
2020-07-28,0.9065
2020-07-29,0.9075
2020-07-30,0.9048
2020-07-31,0.9002
2020-08-01,0.9002
2020-08-03,0.8997
2020-08-04,0.9024
2020-08-05,0.9046
2020-08-06,0.9041
2020-08-07,0.9031
2020-08-08,0.9038
2020-08-10,0.8981
2020-08-11,0.8992
2020-08-12,0.9045
2020-08-13,0.9041
2020-08-14,0.9051
2020-08-15,0.9049
2020-08-17,0.9060
2020-08-18,0.9014
2020-08-19,0.9035
2020-08-20,0.8975
2020-08-21,0.9011
2020-08-22,0.9011
2020-08-24,0.9024
2020-08-25,0.8999
2020-08-26,0.8955
2020-08-27,0.8956
2020-08-28,0.8918
2020-08-29,0.8918
2020-08-31,0.8931
2020-09-01,0.8900
2020-09-02,0.8878
2020-09-03,0.8925
2020-09-04,0.8915
2020-09-05,0.8908
2020-09-07,0.8975
2020-09-08,0.9077
2020-09-09,0.9079
2020-09-10,0.9227
2020-09-11,0.9258
2020-09-12,0.9259
2020-09-14,0.9235
2020-09-15,0.9191
2020-09-16,0.9108
2020-09-17,0.9133
2020-09-18,0.9166
2020-09-19,0.9166
2020-09-21,0.9180
2020-09-22,0.9193
2020-09-23,0.9165
2020-09-24,0.9156
2020-09-25,0.9126
2020-09-26,0.9126
2020-09-28,0.9083
2020-09-29,0.9129
2020-09-30,0.9075
2020-10-01,0.9114
2020-10-02,0.9059
2020-10-03,0.9059
2020-10-05,0.9073
2020-10-06,0.9113
2020-10-07,0.9108
2020-10-08,0.9093
2020-10-09,0.9066
2020-10-10,0.9067
2020-10-12,0.9042
2020-10-13,0.9079
2020-10-14,0.9027
2020-10-15,0.9075
2020-10-16,0.9072
2020-10-17,0.9071
2020-10-19,0.9092
2020-10-20,0.9134
2020-10-21,0.9026
2020-10-22,0.9037
2020-10-23,0.9091
2020-10-24,0.9093
2020-10-26,0.9072
2020-10-27,0.9042
2020-10-28,0.9045
2020-10-29,0.9027
2020-10-30,0.9019
2020-10-31,0.9021
2020-11-02,0.9013
2020-11-03,0.8973
2020-11-04,0.9047
2020-11-05,0.8995
2020-11-06,0.9025
2020-11-07,0.9025
2020-11-09,0.8978
2020-11-10,0.8908
2020-11-11,0.8908
2020-11-12,0.9000
2020-11-13,0.8967
2020-11-14,0.8970
2020-11-16,0.8985
2020-11-17,0.8949
2020-11-18,0.8933
2020-11-19,0.8957
2020-11-20,0.8925
2020-11-21,0.8924
2020-11-23,0.8886
2020-11-24,0.8903
2020-11-25,0.8904
2020-11-26,0.8919
2020-11-27,0.8983
2020-11-28,0.8991
2020-11-30,0.8950
2020-12-01,0.8991
2020-12-02,0.9058
2020-12-03,0.9028
2020-12-04,0.9020
2020-12-05,0.9020
2020-12-07,0.9056
2020-12-08,0.9061
2020-12-09,0.9042
2020-12-10,0.9127
2020-12-11,0.9158
2020-12-12,0.9158
2020-12-14,0.9109
2020-12-15,0.9035
2020-12-16,0.9033
2020-12-17,0.9030
2020-12-18,0.9065
2020-12-19,0.9065
2020-12-21,0.9098
2020-12-22,0.9102
2020-12-23,0.9023
2020-12-24,0.8978
2020-12-25,0.9111
2020-12-26,0.9180
2020-12-28,0.9077
2020-12-29,0.9074
2020-12-30,0.9030
2020-12-31,0.8924
2021-01-01,0.8875
2021-01-02,0.8875
2021-01-04,0.9025
2021-01-05,0.9026
2021-01-06,0.9055
2021-01-07,0.9044
2021-01-08,0.9008
2021-01-09,0.9012
2021-01-11,0.8995
2021-01-12,0.8934
2021-01-13,0.8911
2021-01-14,0.8880
2021-01-15,0.8886
2021-01-16,0.8890
2021-01-18,0.8891
2021-01-19,0.8896
2021-01-20,0.8869
2021-01-21,0.8860
2021-01-22,0.8897
2021-01-23,0.8898
2021-01-25,0.8879
2021-01-26,0.8854
2021-01-27,0.8843
2021-01-28,0.8829
2021-01-29,0.8852
2021-01-30,0.8851
2021-02-01,0.8827
2021-02-02,0.8814
2021-02-03,0.8820
2021-02-04,0.8753
2021-02-05,0.8771
2021-02-06,0.8772
2021-02-08,0.8771
2021-02-09,0.8773
2021-02-10,0.8764
2021-02-11,0.8781
2021-02-12,0.8751
2021-02-13,0.8756
2021-02-15,0.8722
2021-02-16,0.8707
2021-02-17,0.8690
2021-02-18,0.8656
2021-02-19,0.8652
2021-02-20,0.8647
2021-02-22,0.8644
2021-02-23,0.8609
2021-02-24,0.8601
2021-02-25,0.8695
2021-02-26,0.8669
2021-02-27,0.8669
2021-03-01,0.8654
2021-03-02,0.8659
2021-03-03,0.8647
2021-03-04,0.8618
2021-03-05,0.8606
2021-03-06,0.8610
2021-03-08,0.8573
2021-03-09,0.8566
2021-03-10,0.8560
2021-03-11,0.8566
2021-03-12,0.8587
2021-03-13,0.8587
2021-03-15,0.8581
2021-03-16,0.8565
2021-03-17,0.8579
2021-03-18,0.8557
2021-03-19,0.8613
2021-03-20,0.8615
2021-03-22,0.8609
2021-03-23,0.8617
2021-03-24,0.8631
2021-03-25,0.8567
2021-03-26,0.8557
2021-03-27,0.8574
2021-03-29,0.8550
2021-03-30,0.8529
2021-03-31,0.8509
2021-04-01,0.8516
2021-04-02,0.8503
2021-04-03,0.8503
2021-04-05,0.8489
2021-04-06,0.8589
2021-04-07,0.8642
2021-04-08,0.8676
2021-04-09,0.8681
2021-04-10,0.8681
2021-04-12,0.8666
2021-04-13,0.8689
2021-04-14,0.8696
2021-04-15,0.8684
2021-04-16,0.8663
2021-04-17,0.8657
2021-04-19,0.8606
2021-04-20,0.8634
2021-04-21,0.8641
2021-04-22,0.8684
2021-04-23,0.8717
2021-04-24,0.8717
2021-04-26,0.8695
2021-04-27,0.8696
2021-04-28,0.8696
2021-04-29,0.8695
2021-04-30,0.8699
2021-05-01,0.8700
2021-05-03,0.8675
2021-05-04,0.8648
2021-05-05,0.8634
2021-05-06,0.8681
2021-05-07,0.8699
2021-05-08,0.8697
2021-05-10,0.8592
2021-05-11,0.8590
2021-05-12,0.8586
2021-05-13,0.8600
2021-05-14,0.8613
2021-05-15,0.8614
2021-05-17,0.8598
2021-05-18,0.8615
2021-05-19,0.8627
2021-05-20,0.8618
2021-05-21,0.8607
2021-05-22,0.8608
2021-05-24,0.8630
2021-05-25,0.8660
2021-05-26,0.8635
2021-05-27,0.8583
2021-05-28,0.8593
2021-05-29,0.8592
2021-05-31,0.8604
2021-06-01,0.8632
2021-06-02,0.8617
2021-06-03,0.8598
2021-06-04,0.8592
2021-06-05,0.8592
2021-06-07,0.8598
2021-06-08,0.8602
2021-06-09,0.8629
2021-06-10,0.8590
2021-06-11,0.8582
2021-06-12,0.8583
2021-06-14,0.8592
2021-06-15,0.8613
2021-06-16,0.8572
2021-06-17,0.8549
2021-06-18,0.8590
2021-06-19,0.8590
2021-06-21,0.8555
2021-06-22,0.8559
2021-06-23,0.8543
2021-06-24,0.8571
2021-06-25,0.8597
2021-06-26,0.8596
2021-06-28,0.8592
2021-06-29,0.8596
2021-06-30,0.8574
2021-07-01,0.8609
2021-07-02,0.8582
2021-07-03,0.8582
2021-07-05,0.8563
2021-07-06,0.8567
2021-07-07,0.8546
2021-07-08,0.8592
2021-07-09,0.8545
2021-07-10,0.8545
2021-07-12,0.8544
2021-07-13,0.8527
2021-07-14,0.8541
2021-07-15,0.8542
2021-07-16,0.8577
2021-07-17,0.8570
2021-07-19,0.8629
2021-07-21,0.8599
2021-07-22,0.8553
2021-07-23,0.8558
2021-07-24,0.8558
2021-07-26,0.8540
2021-07-27,0.8513
2021-07-28,0.8517
2021-07-29,0.8512
2021-07-30,0.8535
2021-07-31,0.8534
2021-08-02,0.8550
2021-08-03,0.8529
2021-08-04,0.8525
2021-08-05,0.8495
2021-08-06,0.8478
2021-08-07,0.8478
2021-08-09,0.8475
2021-08-10,0.8470
2021-08-11,0.8466
2021-08-12,0.8498
2021-08-13,0.8508
2021-08-14,0.8508
2021-08-16,0.8509
2021-08-17,0.8519
2021-08-18,0.8514
2021-08-19,0.8565
2021-08-20,0.8588
2021-08-21,0.8585
2021-08-23,0.8560
2021-08-24,0.8564
2021-08-25,0.8552
2021-08-26,0.8579
2021-08-27,0.8572
2021-08-28,0.8569
2021-08-30,0.8576
2021-08-31,0.8587
2021-09-01,0.8599
2021-09-02,0.8582
2021-09-03,0.8572
2021-09-04,0.8571
2021-09-06,0.8582
2021-09-07,0.8593
2021-09-08,0.8582
2021-09-09,0.8547
2021-09-10,0.8537
2021-09-11,0.8540
2021-09-13,0.8534
2021-09-14,0.8548
2021-09-15,0.8533
2021-09-16,0.8527
2021-09-17,0.8537
2021-09-18,0.8534
2021-09-20,0.8584
2021-09-21,0.8583
2021-09-22,0.8584
2021-09-23,0.8558
2021-09-24,0.8570
2021-09-25,0.8564
2021-09-27,0.8538
2021-09-28,0.8631
2021-09-29,0.8637
2021-09-30,0.8590
2021-10-01,0.8561
2021-10-02,0.8561
2021-10-04,0.8536
2021-10-05,0.8511
2021-10-06,0.8503
2021-10-07,0.8486
2021-10-08,0.8503
2021-10-09,0.8503
2021-10-11,0.8501
2021-10-12,0.8486
2021-10-13,0.8486
2021-10-14,0.8481
2021-10-15,0.8438
2021-10-16,0.8439
2021-10-18,0.8456
2021-10-19,0.8435
2021-10-20,0.8429
2021-10-21,0.8427
2021-10-22,0.8465
2021-10-23,0.8464
2021-10-25,0.8435
2021-10-26,0.8424
2021-10-27,0.8445
2021-10-28,0.8468
2021-10-29,0.8448
2021-10-30,0.8448
2021-11-01,0.8494
2021-11-02,0.8505
2021-11-03,0.8481
2021-11-04,0.8557
2021-11-05,0.8556
2021-11-06,0.8559
2021-11-08,0.8542
2021-11-09,0.8552
2021-11-10,0.8561
2021-11-11,0.8565
2021-11-12,0.8530
2021-11-13,0.8530
2021-11-15,0.8476
2021-11-16,0.8433
2021-11-17,0.8391
2021-11-18,0.8425
2021-11-19,0.8390
2021-11-20,0.8390
2021-11-22,0.8389
2021-11-23,0.8410
2021-11-24,0.8405
2021-11-25,0.8416
2021-11-26,0.8483
2021-11-27,0.8483
2021-11-29,0.8484
2021-11-30,0.8528
2021-12-01,0.8524
2021-12-02,0.8494
2021-12-03,0.8550
2021-12-04,0.8550
2021-12-06,0.8509
2021-12-07,0.8508
2021-12-08,0.8588
2021-12-09,0.8542
2021-12-10,0.8527
2021-12-11,0.8528
2021-12-13,0.8538
2021-12-14,0.8509
2021-12-15,0.8514
2021-12-16,0.8505
2021-12-17,0.8491
2021-12-18,0.8491
2021-12-20,0.8538
2021-12-21,0.8506
2021-12-22,0.8481
2021-12-23,0.8446
2021-12-24,0.8472
2021-12-25,0.8471
2021-12-27,0.8427
2021-12-28,0.8418
2021-12-29,0.8414
2021-12-30,0.8389
2021-12-31,0.8411
2022-01-01,0.8404
2022-01-03,0.8383
2022-01-04,0.8343
2022-01-05,0.8346
2022-01-06,0.8347
2022-01-07,0.8357
2022-01-08,0.8357
2022-01-10,0.8344
2022-01-11,0.8338
2022-01-12,0.8348
2022-01-13,0.8357
2022-01-14,0.8348
2022-01-15,0.8348
2022-01-17,0.8360
2022-01-18,0.8330
2022-01-19,0.8332
2022-01-20,0.8318
2022-01-21,0.8368
2022-01-22,0.8370
2022-01-24,0.8394
2022-01-25,0.8368
2022-01-26,0.8351
2022-01-27,0.8330
2022-01-28,0.8320
2022-01-29,0.8316
2022-01-31,0.8353
2022-02-01,0.8336
2022-02-02,0.8328
2022-02-03,0.8415
2022-02-04,0.8457
2022-02-05,0.8457
2022-02-07,0.8454
2022-02-08,0.8428
2022-02-09,0.8438
2022-02-10,0.8426
2022-02-11,0.8370
2022-02-12,0.8363
2022-02-14,0.8355
2022-02-15,0.8386
2022-02-16,0.8375
2022-02-17,0.8346
2022-02-18,0.8329
2022-02-19,0.8329
2022-02-21,0.8314
2022-02-22,0.8337
2022-02-23,0.8344
2022-02-24,0.8369
2022-02-25,0.8412
2022-02-26,0.8412
2022-02-28,0.8362
2022-03-01,0.8346
2022-03-02,0.8297
2022-03-03,0.8290
2022-03-04,0.8275
2022-03-05,0.8276
2022-03-07,0.8281
2022-03-08,0.8323
2022-03-09,0.8397
2022-03-10,0.8398
2022-03-11,0.8375
2022-03-12,0.8367
2022-03-14,0.8410
2022-03-15,0.8404
2022-03-16,0.8391
2022-03-17,0.8434
2022-03-18,0.8393
2022-03-19,0.8393
2022-03-21,0.8370
2022-03-22,0.8314
2022-03-23,0.8337
2022-03-24,0.8343
2022-03-25,0.8327
2022-03-26,0.8327
2022-03-28,0.8388
2022-03-29,0.8468
2022-03-30,0.8493
2022-03-31,0.8424
2022-04-01,0.8424
2022-04-02,0.8424
2022-04-04,0.8368
2022-04-05,0.8340
2022-04-06,0.8340
2022-04-07,0.8320
2022-04-08,0.8354
2022-04-09,0.8354
2022-04-11,0.8352
2022-04-12,0.8328
2022-04-13,0.8302
2022-04-14,0.8278
2022-04-15,0.8281
2022-04-16,0.8281
2022-04-18,0.8287
2022-04-19,0.8296
2022-04-20,0.8302
2022-04-21,0.8317
2022-04-22,0.8412
2022-04-23,0.8411
2022-04-25,0.8408
2022-04-26,0.8463
2022-04-27,0.8418
2022-04-28,0.8423
2022-04-29,0.8391
2022-04-30,0.8386
2022-05-02,0.8413
2022-05-03,0.8422
2022-05-04,0.8412
2022-05-05,0.8527
2022-05-06,0.8546
2022-05-07,0.8548
2022-05-09,0.8565
2022-05-10,0.8554
2022-05-11,0.8586
2022-05-12,0.8508
2022-05-13,0.8490
2022-05-14,0.8488
2022-05-16,0.8471
2022-05-17,0.8445
2022-05-18,0.8481
2022-05-19,0.8489
2022-05-20,0.8455
2022-05-21,0.8458
2022-05-23,0.8494
2022-05-24,0.8562
2022-05-25,0.8491
2022-05-26,0.8512
2022-05-27,0.8501
2022-05-28,0.8498
2022-05-30,0.8520
2022-05-31,0.8515
2022-06-01,0.8532
2022-06-02,0.8548
2022-06-03,0.8582
2022-06-04,0.8582
2022-06-06,0.8534
2022-06-07,0.8502
2022-06-08,0.8548
2022-06-09,0.8500
2022-06-10,0.8541
2022-06-11,0.8541
2022-06-13,0.8576
2022-06-14,0.8684
2022-06-15,0.8588
2022-06-16,0.8547
2022-06-17,0.8589
2022-06-18,0.8585
2022-06-20,0.8582
2022-06-21,0.8584
2022-06-22,0.8618
2022-06-23,0.8583
2022-06-24,0.8607
2022-06-25,0.8608
2022-06-27,0.8625
2022-06-28,0.8637
2022-06-29,0.8615
2022-06-30,0.8612
2022-07-01,0.8622
2022-07-02,0.8615
2022-07-04,0.8613
2022-07-05,0.8587
2022-07-06,0.8543
2022-07-07,0.8448
2022-07-08,0.8464
2022-07-09,0.8467
2022-07-11,0.8485
2022-07-12,0.8440
2022-07-13,0.8460
2022-07-14,0.8469
2022-07-15,0.8509
2022-07-16,0.8509
2022-07-18,0.8489
2022-07-19,0.8527
2022-07-20,0.8503
2022-07-21,0.8525
2022-07-22,0.8507
2022-07-23,0.8509
2022-07-25,0.8482
2022-07-26,0.8413
2022-07-27,0.8388
2022-07-28,0.8375
2022-07-29,0.8398
2022-07-30,0.8399
2022-08-01,0.8372
2022-08-02,0.8359
2022-08-03,0.8369
2022-08-04,0.8429
2022-08-05,0.8433
2022-08-06,0.8433
2022-08-08,0.8440
2022-08-09,0.8457
2022-08-10,0.8430
2022-08-11,0.8461
2022-08-12,0.8456
2022-08-13,0.8453
2022-08-15,0.8430
2022-08-16,0.8407
2022-08-17,0.8447
2022-08-18,0.8455
2022-08-19,0.8488
2022-08-20,0.8489
2022-08-22,0.8448
2022-08-23,0.8426
2022-08-24,0.8452
2022-08-25,0.8430
2022-08-26,0.8494
2022-08-27,0.8494
2022-08-29,0.8541
2022-08-30,0.8596
2022-08-31,0.8656
2022-09-01,0.8617
2022-09-02,0.8651
2022-09-03,0.8651
2022-09-05,0.8608
2022-09-06,0.8599
2022-09-07,0.8670
2022-09-08,0.8689
2022-09-09,0.8753
2022-09-10,0.8753
2022-09-12,0.8663
2022-09-13,0.8676
2022-09-14,0.8646
2022-09-15,0.8719
2022-09-16,0.8769
2022-09-17,0.8774
2022-09-19,0.8766
2022-09-20,0.8766
2022-09-21,0.8734
2022-09-22,0.8739
2022-09-23,0.8935
2022-09-24,0.8924
2022-09-26,0.8980
2022-09-27,0.8950
2022-09-28,0.8951
2022-09-29,0.8809
2022-09-30,0.8776
2022-10-01,0.8794
2022-10-03,0.8676
2022-10-04,0.8710
2022-10-05,0.8730
2022-10-06,0.8774
2022-10-07,0.8783
2022-10-08,0.8779
2022-10-10,0.8772
2022-10-11,0.8844
2022-10-12,0.8748
2022-10-13,0.8609
2022-10-14,0.8704
2022-10-15,0.8704
2022-10-17,0.8663
2022-10-18,0.8705
2022-10-19,0.8712
2022-10-20,0.8712
2022-10-21,0.8719
2022-10-22,0.8723
2022-10-24,0.8746
2022-10-25,0.8695
2022-10-26,0.8677
2022-10-27,0.8615
2022-10-28,0.8581
2022-10-29,0.8580
2022-10-31,0.8617
2022-11-01,0.8600
2022-11-02,0.8620
2022-11-03,0.8734
2022-11-04,0.8780
2022-11-05,0.8773
2022-11-07,0.8703
2022-11-08,0.8727
2022-11-09,0.8813
2022-11-10,0.8724
2022-11-11,0.8781
2022-11-12,0.8782
2022-11-14,0.8785
2022-11-15,0.8724
2022-11-16,0.8723
2022-11-17,0.8736
2022-11-18,0.8697
2022-11-19,0.8697
2022-11-21,0.8664
2022-11-22,0.8666
2022-11-23,0.8627
2022-11-24,0.8594
2022-11-25,0.8612
2022-11-26,0.8613
2022-11-28,0.8644
2022-11-29,0.8640
2022-11-30,0.8632
2022-12-01,0.8587
2022-12-02,0.8567
2022-12-03,0.8567
2022-12-05,0.8605
2022-12-06,0.8627
2022-12-07,0.8607
2022-12-08,0.8629
2022-12-09,0.8600
2022-12-10,0.8603
2022-12-12,0.8590
2022-12-13,0.8597
2022-12-14,0.8595
2022-12-15,0.8723
2022-12-16,0.8726
2022-12-17,0.8728
2022-12-19,0.8731
2022-12-20,0.8720
2022-12-21,0.8779
2022-12-22,0.8804
2022-12-23,0.8849
2022-12-24,0.8851
2022-12-26,0.8815
2022-12-27,0.8847
2022-12-28,0.8833
2022-12-29,0.8842
2022-12-30,0.8861
2022-12-31,0.8867
2023-01-02,0.8852
2023-01-03,0.8812
2023-01-04,0.8796
2023-01-05,0.8833
2023-01-06,0.8818
2023-01-07,0.8818
2023-01-09,0.8809
2023-01-10,0.8837
2023-01-11,0.8859
2023-01-12,0.8882
2023-01-13,0.8869
2023-01-14,0.8869
2023-01-16,0.8871
2023-01-17,0.8784
2023-01-18,0.8741
2023-01-19,0.8742
2023-01-20,0.8779
2023-01-21,0.8780
2023-01-23,0.8783
2023-01-24,0.8827
2023-01-25,0.8801
2023-01-26,0.8779
2023-01-27,0.8775
2023-01-28,0.8782
2023-01-30,0.8785
2023-01-31,0.8821
2023-02-01,0.8880
2023-02-02,0.8922
2023-02-03,0.8987
2023-02-04,0.8987
2023-02-06,0.8920
2023-02-07,0.8903
2023-02-08,0.8876
2023-02-09,0.8862
2023-02-10,0.8869
2023-02-11,0.8871
2023-02-13,0.8838
2023-02-14,0.8819
2023-02-15,0.8883
2023-02-16,0.8903
2023-02-17,0.8901
2023-02-18,0.8901
2023-02-20,0.8877
2023-02-21,0.8794
2023-02-22,0.8804
2023-02-23,0.8817
2023-02-24,0.8843
2023-02-25,0.8861
2023-02-27,0.8795
2023-02-28,0.8792
2023-03-01,0.8873
2023-03-02,0.8869
2023-03-03,0.8848
2023-03-04,0.8849
2023-03-06,0.8880
2023-03-07,0.8918
2023-03-08,0.8903
2023-03-09,0.8876
2023-03-10,0.8857
2023-03-11,0.8856
2023-03-13,0.8808
2023-03-14,0.8830
2023-03-15,0.8774
2023-03-16,0.8765
2023-03-17,0.8826
2023-03-18,0.8826
2023-03-20,0.8734
2023-03-21,0.8814
2023-03-22,0.8853
2023-03-23,0.8820
2023-03-24,0.8817
2023-03-25,0.8818
2023-03-27,0.8790
2023-03-28,0.8789
2023-03-29,0.8806
2023-03-30,0.8804
2023-03-31,0.8806
2023-04-01,0.8806
2023-04-03,0.8782
2023-04-04,0.8765
2023-04-05,0.8753
2023-04-06,0.8779
2023-04-07,0.8852
2023-04-08,0.8853
2023-04-10,0.8772
2023-04-11,0.8782
2023-04-12,0.8804
2023-04-13,0.8823
2023-04-14,0.8936
2023-04-15,0.8938
2023-04-17,0.8830
2023-04-18,0.8830
2023-04-19,0.8811
2023-04-20,0.8817
2023-04-21,0.8924
2023-04-22,0.8924
2023-04-24,0.8848
2023-04-25,0.8842
2023-04-26,0.8854
2023-04-27,0.8826
2023-04-28,0.8853
2023-04-29,0.8853
2023-05-01,0.8785
2023-05-02,0.8827
2023-05-03,0.8809
2023-05-04,0.8759
2023-05-05,0.8817
2023-05-06,0.8870
2023-05-08,0.8719
2023-05-09,0.8684
2023-05-10,0.8701
2023-05-11,0.8725
2023-05-12,0.8785
2023-05-13,0.8788
2023-05-15,0.8681
2023-05-16,0.8702
2023-05-17,0.8680
2023-05-18,0.8681
2023-05-19,0.8694
2023-05-20,0.8696
2023-05-22,0.8694
2023-05-23,0.8674
2023-05-24,0.8697
2023-05-25,0.8704
2023-05-26,0.8691
2023-05-27,0.8692
2023-05-29,0.8668
2023-05-30,0.8650
2023-05-31,0.8594
2023-06-01,0.8591
2023-06-02,0.8614
2023-06-03,0.8614
2023-06-05,0.8615
2023-06-06,0.8608
2023-06-07,0.8602
2023-06-08,0.8587
2023-06-09,0.8560
2023-06-10,0.8564
2023-06-12,0.8601
2023-06-13,0.8558
2023-06-14,0.8556
2023-06-15,0.8562
2023-06-16,0.8547
2023-06-17,0.8547
2023-06-19,0.8535
2023-06-20,0.8560
